salary,emp_no
47869,228732
55984,228733
53721,228734
53121,228735
90350,228736
45284,228737
40000,228738
40000,228739
47750,228740
64004,228741
40000,228742
46230,228743
40000,228744
46627,228745
61786,228746
58492,228747
40538,228748
52894,228749
58177,228750
68849,228751
44090,228752
40000,228753
92916,228754
80293,228755
63429,228756
44175,228757
40000,228758
58373,228759
43756,228760
55345,228761
56741,228762
40072,228763
40000,228764
46813,228765
86747,228766
40000,228767
64542,228768
66997,228769
70249,228770
46667,228771
42244,228772
40000,228773
40000,228774
55958,228775
44356,228776
66762,228777
73043,228778
58898,228779
47782,228780
42560,228781
40000,228782
57553,228783
72026,228784
42914,228785
40000,228786
48372,228787
50562,228788
64102,228789
45831,228790
40000,228791
40000,228792
46920,228793
50176,228794
79758,228795
46481,228796
58152,228797
82548,228798
59901,228799
40000,228800
40000,228801
54171,228802
40000,228803
52324,228804
61979,228805
41768,228806
73152,228807
40000,228808
88814,228809
42425,228810
67256,228811
82811,228812
60114,228813
40000,228814
57600,228815
40000,228816
47869,228817
58174,228818
49290,228819
49571,228820
74214,228821
40000,228822
46925,228823
43383,228824
40000,228825
48801,228826
54334,228827
53555,228828
46041,228829
44568,228830
52550,228831
40000,228832
56898,228833
67307,228834
40000,228835
40000,228836
40000,228837
45290,228838
40000,228839
40000,228840
56833,228841
40000,228842
46313,228843
51455,228844
40000,228845
40000,228846
40000,228847
49193,228848
61073,228849
54605,228850
46476,228851
58159,228852
41588,228853
47409,228854
61362,228855
64073,228856
66237,228857
40000,228858
40000,228859
48672,228860
40164,228861
40265,228862
40000,228863
40000,228864
45412,228865
52376,228866
45995,228867
40000,228868
40000,228869
40000,228870
63239,228871
51012,228872
74899,228873
47788,228874
57246,228875
40000,228876
40000,228877
52389,228878
58503,228879
40000,228880
55080,228881
89405,228882
59244,228883
54101,228884
40000,228885
59226,228886
40000,228887
50981,228888
40000,228889
40000,228890
42466,228891
40000,228892
40000,228893
63020,228894
58478,228895
40000,228896
40000,228897
74022,228898
62828,228899
68638,228900
44479,228901
40000,228902
57499,228903
58168,228904
83476,228905
71929,228906
43655,228907
40000,228908
41046,228909
58824,228910
44789,228911
53971,228912
42030,228913
42895,228914
52055,228915
76401,228916
42549,228917
40000,228918
69919,228919
44770,228920
42436,228921
51208,228922
46414,228923
40000,228924
54337,228925
52640,228926
55791,228927
40000,228928
40000,228929
51907,228930
69377,228931
54471,228932
40000,228933
60766,228934
40000,228935
40000,228936
41778,228937
41705,228938
66713,228939
46128,228940
40000,228941
84664,228942
76767,228943
47686,228944
68616,228945
52280,228946
47306,228947
73207,228948
41225,228949
41641,228950
40000,228951
81085,228952
40000,228953
59063,228954
41685,228955
40000,228956
57797,228957
62833,228958
40000,228959
63087,228960
40000,228961
48168,228962
40000,228963
40000,228964
49534,228965
40000,228966
45605,228967
51473,228968
40000,228969
75345,228970
40000,228971
51114,228972
52159,228973
47666,228974
49749,228975
40000,228976
47046,228977
47037,228978
89352,228979
93723,228980
40000,228981
60043,228982
41616,228983
40000,228984
47199,228985
48002,228986
40000,228987
40000,228988
40000,228989
53493,228990
40000,228991
83349,228992
50506,228993
40000,228994
44007,228995
50371,228996
40000,228997
40000,228998
58424,228999
41664,229000
83627,229001
40000,229002
93426,229003
40000,229004
71642,229005
40000,229006
45245,229007
40000,229008
46559,229009
40000,229010
44402,229011
67321,229012
40000,229013
42509,229014
40000,229015
65057,229016
40000,229017
58515,229018
50124,229019
43547,229020
46439,229021
61035,229022
51910,229023
40000,229024
70289,229025
67713,229026
40000,229027
43582,229028
56005,229029
44612,229030
66725,229031
66073,229032
52270,229033
98964,229034
62476,229035
40273,229036
79432,229037
62659,229038
61374,229039
40000,229040
65307,229041
41348,229042
44502,229043
94720,229044
40408,229045
77727,229046
44761,229047
44981,229048
70952,229049
53847,229050
52988,229051
59921,229052
40000,229053
62485,229054
44225,229055
40000,229056
55131,229057
44520,229058
50879,229059
40000,229060
75774,229061
43107,229062
41112,229063
46316,229064
63463,229065
56350,229066
74611,229067
70472,229068
61545,229069
40000,229070
40000,229071
40000,229072
57620,229073
46818,229074
76938,229075
40340,229076
41056,229077
43347,229078
40000,229079
40000,229080
64951,229081
52558,229082
40000,229083
58775,229084
70996,229085
78241,229086
45194,229087
54417,229088
62569,229089
44375,229090
43241,229091
40301,229092
52518,229093
52100,229094
40000,229095
40000,229096
59108,229097
41874,229098
40000,229099
68917,229100
44057,229101
51184,229102
40000,229103
40000,229104
67919,229105
40000,229106
40000,229107
88165,229108
43386,229109
88373,229110
40000,229111
41472,229112
53606,229113
40000,229114
40000,229115
78227,229116
59978,229117
40000,229118
53123,229119
67400,229120
40146,229121
40000,229122
48616,229123
64463,229124
60666,229125
46249,229126
66755,229127
40000,229128
43085,229129
40000,229130
58003,229131
40000,229132
93154,229133
105747,229134
90622,229135
92925,229136
40000,229137
64989,229138
43389,229139
44480,229140
40000,229141
41141,229142
67417,229143
50772,229144
40332,229145
40000,229146
40000,229147
40000,229148
77703,229149
59042,229150
40000,229151
48240,229152
67206,229153
40000,229154
44603,229155
52403,229156
57818,229157
76924,229158
52435,229159
40000,229160
40000,229161
42036,229162
61510,229163
42906,229164
70122,229165
45358,229166
41030,229167
68269,229168
61222,229169
40000,229170
72862,229171
51622,229172
40000,229173
42470,229174
40000,229175
65405,229176
40000,229177
54624,229178
65420,229179
77458,229180
75989,229181
40000,229182
49971,229183
48587,229184
42667,229185
52694,229186
49800,229187
40000,229188
68452,229189
67576,229190
59930,229191
40088,229192
40000,229193
45641,229194
69466,229195
40000,229196
76038,229197
40000,229198
54126,229199
40000,229200
42895,229201
42629,229202
48149,229203
80543,229204
40000,229205
92597,229206
40000,229207
70075,229208
40000,229209
42512,229210
54721,229211
45858,229212
40000,229213
71255,229214
40000,229215
40000,229216
40000,229217
49310,229218
55776,229219
40000,229220
40000,229221
62208,229222
70236,229223
52710,229224
43226,229225
40000,229226
71639,229227
51531,229228
93449,229229
63929,229230
66305,229231
65185,229232
63890,229233
40000,229234
52270,229235
68567,229236
56098,229237
77930,229238
40000,229239
44535,229240
47182,229241
63204,229242
40000,229243
43834,229244
40000,229245
40000,229246
47343,229247
40000,229248
50025,229249
58330,229250
83969,229251
40000,229252
78834,229253
62661,229254
64438,229255
44134,229256
40000,229257
49248,229258
56381,229259
74864,229260
40000,229261
77854,229262
40000,229263
40992,229264
62009,229265
52232,229266
69206,229267
64479,229268
63445,229269
54258,229270
43728,229271
40000,229272
76637,229273
57455,229274
70101,229275
61362,229276
81868,229277
40000,229278
47734,229279
40000,229280
85579,229281
43222,229282
53400,229283
62162,229284
76603,229285
63256,229286
40000,229287
58714,229288
54534,229289
48360,229290
55253,229291
65820,229292
40000,229293
79841,229294
57783,229295
83126,229296
40000,229297
66662,229298
75592,229299
50087,229300
40000,229301
40000,229302
40000,229303
57400,229304
60813,229305
48724,229306
43602,229307
49929,229308
56585,229309
61472,229310
80472,229311
44881,229312
74622,229313
40000,229314
81314,229315
93762,229316
47951,229317
51398,229318
58680,229319
40000,229320
40000,229321
51256,229322
56686,229323
40000,229324
40000,229325
58768,229326
42255,229327
50660,229328
40000,229329
43272,229330
52794,229331
54560,229332
40000,229333
56315,229334
69958,229335
63797,229336
40000,229337
40000,229338
68315,229339
40000,229340
41415,229341
44298,229342
40000,229343
40000,229344
68084,229345
68401,229346
40000,229347
55123,229348
40384,229349
40000,229350
40000,229351
60798,229352
45801,229353
56227,229354
54059,229355
69694,229356
65787,229357
40000,229358
50779,229359
40000,229360
47346,229361
53604,229362
51842,229363
65238,229364
55804,229365
66493,229366
55171,229367
80782,229368
71555,229369
54003,229370
40000,229371
66923,229372
78654,229373
73662,229374
57005,229375
89275,229376
50000,229377
68032,229378
44054,229379
40000,229380
69828,229381
56818,229382
66607,229383
47651,229384
48515,229385
60980,229386
40000,229387
56021,229388
49500,229389
78288,229390
50035,229391
45395,229392
40000,229393
70171,229394
40000,229395
62777,229396
52502,229397
52174,229398
73186,229399
48952,229400
60926,229401
40000,229402
53396,229403
55086,229404
57636,229405
55958,229406
53072,229407
45570,229408
65142,229409
40000,229410
44830,229411
40000,229412
54177,229413
42902,229414
48782,229415
84478,229416
43585,229417
40000,229418
76888,229419
40308,229420
66128,229421
40000,229422
72960,229423
40000,229424
40000,229425
88580,229426
90435,229427
40000,229428
49480,229429
87999,229430
72942,229431
99210,229432
40000,229433
51218,229434
43181,229435
40000,229436
48722,229437
52568,229438
53434,229439
40000,229440
56687,229441
40000,229442
57021,229443
72830,229444
40000,229445
49889,229446
53898,229447
40000,229448
40000,229449
48569,229450
41244,229451
40000,229452
63834,229453
54557,229454
45785,229455
61624,229456
40000,229457
53457,229458
68793,229459
40000,229460
77682,229461
55575,229462
67300,229463
40000,229464
46739,229465
61368,229466
40000,229467
60063,229468
40000,229469
60006,229470
81531,229471
57880,229472
71931,229473
40000,229474
57487,229475
43733,229476
57324,229477
54069,229478
54234,229479
40000,229480
56999,229481
40000,229482
40000,229483
52534,229484
56774,229485
40000,229486
62590,229487
69184,229488
48739,229489
57928,229490
67044,229491
57260,229492
40000,229493
86936,229494
60316,229495
40000,229496
57904,229497
73782,229498
44213,229499
54670,229500
40000,229501
40000,229502
40000,229503
40000,229504
72704,229505
40000,229506
73351,229507
40000,229508
51304,229509
40000,229510
49374,229511
40000,229512
47231,229513
53491,229514
40000,229515
47887,229516
40000,229517
40000,229518
42002,229519
75437,229520
47192,229521
40719,229522
41876,229523
53147,229524
86650,229525
40000,229526
42581,229527
59926,229528
43468,229529
46852,229530
40000,229531
40000,229532
67837,229533
40000,229534
53113,229535
54688,229536
56227,229537
51708,229538
78484,229539
61872,229540
42771,229541
40000,229542
61510,229543
48516,229544
59230,229545
54880,229546
61762,229547
44935,229548
40000,229549
40000,229550
45260,229551
87877,229552
41836,229553
47630,229554
81103,229555
43956,229556
47473,229557
40000,229558
55876,229559
40000,229560
40000,229561
63842,229562
50119,229563
60362,229564
40000,229565
88462,229566
55963,229567
43980,229568
52863,229569
69096,229570
49364,229571
40000,229572
40000,229573
55514,229574
71868,229575
49123,229576
40000,229577
80217,229578
42083,229579
40000,229580
50700,229581
81564,229582
40000,229583
40000,229584
78978,229585
47851,229586
40000,229587
40463,229588
47012,229589
72211,229590
40000,229591
40000,229592
40000,229593
45795,229594
42470,229595
46756,229596
40000,229597
40000,229598
56191,229599
40000,229600
51725,229601
40000,229602
71659,229603
40000,229604
41768,229605
82356,229606
40000,229607
70362,229608
65209,229609
49883,229610
42033,229611
63778,229612
48271,229613
40000,229614
59318,229615
46918,229616
40000,229617
50769,229618
54757,229619
66723,229620
40000,229621
62303,229622
59409,229623
58125,229624
40789,229625
41671,229626
40542,229627
40000,229628
40000,229629
40000,229630
51285,229631
40000,229632
40000,229633
40000,229634
59038,229635
73265,229636
76059,229637
50888,229638
53557,229639
58645,229640
51158,229641
40000,229642
50992,229643
47743,229644
41173,229645
44668,229646
57572,229647
60960,229648
40000,229649
91761,229650
40000,229651
53993,229652
90125,229653
55222,229654
64938,229655
40000,229656
67083,229657
64103,229658
40000,229659
40000,229660
46070,229661
50319,229662
40088,229663
40000,229664
57903,229665
48013,229666
53869,229667
72955,229668
40000,229669
40000,229670
40000,229671
73328,229672
72847,229673
61260,229674
40000,229675
65687,229676
40000,229677
83163,229678
40495,229679
63448,229680
40000,229681
72842,229682
50317,229683
50461,229684
52077,229685
55056,229686
66167,229687
40000,229688
46630,229689
60001,229690
88079,229691
40000,229692
94084,229693
40000,229694
41442,229695
44303,229696
40000,229697
40000,229698
40000,229699
46194,229700
45356,229701
42711,229702
40000,229703
100727,229704
56802,229705
42721,229706
79985,229707
44986,229708
47771,229709
66186,229710
45563,229711
40000,229712
40281,229713
83805,229714
40000,229715
42157,229716
40000,229717
66670,229718
40000,229719
75937,229720
66321,229721
40000,229722
40000,229723
40000,229724
40000,229725
75647,229726
43638,229727
61322,229728
65737,229729
68241,229730
53046,229731
40000,229732
72987,229733
40000,229734
51269,229735
62688,229736
40000,229737
40000,229738
68251,229739
40000,229740
55586,229741
49587,229742
40000,229743
40000,229744
40000,229745
44715,229746
40000,229747
40000,229748
58224,229749
46789,229750
40000,229751
63034,229752
42287,229753
46807,229754
82149,229755
72744,229756
50108,229757
41579,229758
40000,229759
44138,229760
40000,229761
57234,229762
40000,229763
72816,229764
60210,229765
41326,229766
40000,229767
40000,229768
50015,229769
60304,229770
56152,229771
45861,229772
64845,229773
55565,229774
78041,229775
40000,229776
61407,229777
74516,229778
40000,229779
66857,229780
40000,229781
59362,229782
90653,229783
66907,229784
41046,229785
65589,229786
64850,229787
40097,229788
57774,229789
63777,229790
53753,229791
40000,229792
97288,229793
40000,229794
49295,229795
75260,229796
53203,229797
47971,229798
40000,229799
60644,229800
76524,229801
60943,229802
40049,229803
47273,229804
58916,229805
41488,229806
52088,229807
40000,229808
43798,229809
65624,229810
86001,229811
64954,229812
40000,229813
76612,229814
54702,229815
48458,229816
40000,229817
53830,229818
53781,229819
49587,229820
62604,229821
77506,229822
48178,229823
62496,229824
40000,229825
50577,229826
47169,229827
62230,229828
73310,229829
54228,229830
40000,229831
60764,229832
50909,229833
74083,229834
63401,229835
44875,229836
49773,229837
40000,229838
61280,229839
40000,229840
47811,229841
59679,229842
40000,229843
52245,229844
40000,229845
67801,229846
71366,229847
40000,229848
40000,229849
47348,229850
40000,229851
60080,229852
51400,229853
61148,229854
47487,229855
40000,229856
40000,229857
40000,229858
42161,229859
62138,229860
41938,229861
